url_anuncio,imagen_auto,marca,titulo,anio,precio,kilometraje,transmision,combustible
https://neoauto.com/auto/seminuevo/mazda-cx-5-2020-1867635,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_5345706.webp,Mazda,Mazda Cx-5 2020,2020,"US$25,900","79,198 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mitsubishi-l200-2022-1866315,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_1837084.webp,Mitsubishi,Mitsubishi L200 2022,2022,"US$23,900","25,801 km",Mecánica,Diesel
https://neoauto.com/auto/seminuevo/mercedes-benz-slc-200-2018-1866807,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_4998365.webp,Mercedes-Benz,Mercedes Benz Slc-200 2018,2018,"US$39,900","34,247 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x6-m-2022-1862715,https://cdn.neoauto.com/elements/autos_usados/360x240/747531/747531_2943784.webp,BMW,Bmw X6 M 2022,2022,"US$140,000","27,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/hyundai-venue-2026-1868344,https://cdn.neoauto.com/elements/autos_usados/360x240/337014/337014_3210129.webp,Hyundai,Hyundai Venue 2026,2026,"US$18,290",32 km,Automática,GLP
https://neoauto.com/auto/seminuevo/land-rover-defender-2025-1868673,https://cdn.neoauto.com/elements/autos_usados/360x240/463366/463366_3744473.webp,Land Rover,Land Rover Defender 2025,2025,"US$179,000","1,600 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/audi-a3-sportback-2019-1861484,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_9089746.webp,Audi,Audi A3 Sportback 2019,2019,"US$19,900","59,986 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/toyota-rav4-2025-1866887,https://cdn.neoauto.com/elements/autos_usados/360x240/650434/650434_4427969.webp,Toyota,Toyota Rav4 2025,2025,"US$45,000",99 km,Automática,Híbrido
https://neoauto.com/auto/seminuevo/lamborghini-urus-2021-1865237,https://cdn.neoauto.com/elements/autos_usados/360x240/118694/118694_8718413.webp,Lamborghini,Lamborghini Urus 2021,2021,"US$290,000","28,525 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mazda-2-2023-1869176,https://cdn.neoauto.com/elements/autos_usados/360x240/650434/650434_3307386.webp,Mazda,Mazda 2 2023,2023,"US$15,000","85,637 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-a3-sportback-2024-1869110,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_2671943.webp,Audi,Audi A3 Sportback 2024,2024,"US$28,900","14,114 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/chery-tiggo-8-2022-1865921,https://cdn.neoauto.com/elements/autos_usados/360x240/257099/257099_7054135.webp,Chery,Chery Tiggo 8 2022,2022,"US$18,900","49,500 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/porsche-cayenne-s-2011-1869191,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_8266444.webp,Porsche,Porsche Cayenne S 2011,2011,"US$21,900","118,000 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-gle-400-4matic-2017-1866135,https://cdn.neoauto.com/elements/autos_usados/360x240/257099/257099_6212869.webp,Mercedes-Benz,Mercedes-Benz Gle 400 4matic 2017,2017,"US$30,900","74,158 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2017-1866824,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_8339051.webp,Land Rover,Land Rover Range Rover Sport 2017,2017,"US$67,990","51,300 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/bmw-318i-2016-1860538,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_3851796.webp,BMW,Bmw 318i 2016,2016,"US$17,900","51,380 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-limited-2019-1868115,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_8473648.webp,Jeep,Jeep Grand Cherokee Limited 2019,2019,"US$32,900","51,333 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-a45-amg-2022-1868128,https://cdn.neoauto.com/elements/autos_usados/360x240/747531/747531_2435348.webp,Mercedes-Benz,Mercedes-Benz A45 Amg 2022,2022,"US$69,900","12,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/volkswagen-taos-2022-1868806,https://cdn.neoauto.com/elements/autos_usados/360x240/257099/257099_8567824.webp,Volkswagen,Volkswagen Taos 2022,2022,"US$22,900","35,500 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-q2-2019-1868478,https://cdn.neoauto.com/elements/autos_usados/360x240/470963/470963_9508359.webp,Audi,Audi Q2 2019,2019,"US$20,990","51,800 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2023-1861758,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_3291257.webp,Toyota,Toyota Corolla Cross 2023,2023,"US$28,900","48,084 km",Automática,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/volkswagen-taos-2022-1866853,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_4318365.webp,Volkswagen,Volkswagen Taos 2022,2022,"US$26,900","37,851 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/bmw-318i-2017-1843537,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_3176485.webp,BMW,Bmw 318i 2017,2017,"US$17,900","86,559 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/subaru-impreza-2014-1850866,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_9136699.webp,Subaru,Subaru Impreza 2014,2014,"US$12,500","100,795 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/peugeot-landtrek-2026-1868263,https://cdn.neoauto.com/elements/autos_usados/360x240/752061/752061_6673454.webp,Peugeot,Peugeot Landtrek 2026,2026,"US$32,490","1,900 km",Mecánica,Diesel
https://neoauto.com/auto/seminuevo/hyundai-tucson-2022-1868001,https://cdn.neoauto.com/elements/autos_usados/360x240/490916/490916_9674997.webp,Hyundai,Hyundai Tucson 2022,2022,"US$24,900","53,300 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/chery-tiggo-2016-1867696,https://cdn.neoauto.com/elements/autos_usados/360x240/337014/337014_7086791.webp,Chery,Chery Tiggo 2016,2016,"US$9,990","56,000 km",Mecánica,Gasolina
https://neoauto.com/auto/seminuevo/hyundai-tucson-2026-1868303,https://cdn.neoauto.com/elements/autos_usados/360x240/337014/337014_8848541.webp,Hyundai,Hyundai Tucson 2026,2026,"US$32,990","2,244 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-ix-2023-1864974,https://cdn.neoauto.com/elements/autos_usados/360x240/208604/208604_4284767.webp,BMW,Bmw Ix 2023,2023,"US$106,991","7,107 km",Automática,Eléctrico
https://neoauto.com/auto/seminuevo/bmw-x1-2022-1867659,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_8116227.webp,BMW,Bmw X1 2022,2022,"US$32,900","14,393 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/volkswagen-touareg-2023-1859062,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_2610048.webp,Volkswagen,Volkswagen Touareg 2023,2023,"US$65,000","18,432 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mg-rx5-2024-1869134,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_9996554.webp,MG,Mg Rx5 2024,2024,"US$18,900","18,092 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-a3-sportback-2024-1864244,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_2635277.webp,Audi,Audi A3 Sportback 2024,2024,"US$28,990","12,300 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/hyundai-kona-2025-1867592,https://cdn.neoauto.com/elements/autos_usados/360x240/337014/337014_2274818.webp,Hyundai,Hyundai Kona 2025,2025,"US$25,990",27 km,Automática,Gasolina
https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-2024-1865219,https://cdn.neoauto.com/elements/autos_usados/360x240/747531/747531_9668424.webp,Jeep,Jeep Grand Cherokee 2024,2024,"US$68,500","1,500 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/jaguar-f-type-2020-1867882,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_5697532.webp,Jaguar,Jaguar F Type 2020,2020,"US$46,900","26,200 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/honda-wr-v-2024-1867044,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_9259717.webp,Honda,Honda Wr-V 2024,2024,"US$19,900","16,966 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-q3-2021-1867742,https://cdn.neoauto.com/elements/autos_usados/360x240/671842/671842_8633627.webp,Audi,Audi Q3 2021,2021,"US$36,900","15,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-gle-53-amg-2021-1868325,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_9032243.webp,Mercedes-Benz,Mercedes Benz Gle 53 Amg 2021,2021,"US$83,990","45,850 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/jeep-cherokee-2017-1868962,https://cdn.neoauto.com/elements/autos_usados/360x240/470963/470963_2407069.webp,Jeep,Jeep Cherokee 2017,2017,"US$16,990","68,500 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x1-20i-2018-1754304,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_3066332.webp,BMW,Bmw X1 20i 2018,2018,"US$24,900","69,723 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/audi-a1-2022-1855353,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_9434767.webp,Audi,Audi A1 2022,2022,"US$25,900","69,693 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/volvo-xc-40-2019-1762217,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_1155770.webp,Volvo,Volvo Xc-40 2019,2019,"US$27,990","55,738 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2023-1859748,https://cdn.neoauto.com/elements/autos_usados/360x240/692838/692838_2880077.webp,Toyota,Toyota Land Cruiser Prado 2023,2023,"US$55,500","100,547 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-q3-2018-1868331,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_2523115.webp,Audi,Audi Q3 2018,2018,"US$18,500","71,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/ford-explorer-2019-1866055,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_9884006.webp,Ford,Ford Explorer 2019,2019,"US$33,900","82,295 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/audi-q7-2025-1866386,https://cdn.neoauto.com/elements/autos_usados/360x240/118694/118694_1633515.webp,Audi,Audi Q7 2025,2025,"US$82,900","13,636 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/audi-a3-sedan-2019-1867656,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_6214720.webp,Audi,Audi A3 Sedan 2019,2019,"US$22,500","40,962 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-a4-2021-1867509,https://cdn.neoauto.com/elements/autos_usados/360x240/671842/671842_8607667.webp,Audi,Audi A4 2021,2021,"US$28,900","51,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-glc-300-coupe-kit-amg-2025-1868967,https://cdn.neoauto.com/elements/autos_usados/360x240/746429/746429_9074584.webp,Mercedes-Benz,Mercedes-Benz Glc 300 Coupe Kit Amg 2025,2025,"US$75,990","7,700 km",Automática,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/mercedes-benz-c-200-2023-1868964,https://cdn.neoauto.com/elements/autos_usados/360x240/470963/470963_2981931.webp,Mercedes-Benz,Mercedes-Benz C-200 2023,2023,"US$39,490","18,000 km",Automática,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/dodge-ram-2025-1867673,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_1290211.webp,Dodge,Dodge Ram 2025,2025,"US$36,900","15,450 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-cls-350-2023-1844127,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_7140609.webp,Mercedes-Benz,Mercedes Benz Cls-350 2023,2023,"US$69,900","12,838 km",Automática - Secuencial,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/chevrolet-onix-2023-1869026,https://cdn.neoauto.com/elements/autos_usados/360x240/650434/650434_8961757.webp,Chevrolet,Chevrolet Onix 2023,2023,"US$11,990","31,267 km",Mecánica,Gasolina
https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2013-1708108,https://cdn.neoauto.com/elements/autos_usados/360x240/463366/463366_3942105.webp,Land Rover,Land Rover Range Rover Sport 2013,2013,"US$23,000","108,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/jeep-renegade-2024-1865037,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_3826981.webp,Jeep,Jeep Renegade 2024,2024,"US$21,000","41,473 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/citroen-c5-aircross-2022-1867051,https://cdn.neoauto.com/elements/autos_usados/360x240/358152/358152_9653218.webp,Citroen,Citroen C5 Aircross 2022,2022,"US$22,500","18,815 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/hyundai-santa-fe-2025-1868712,https://cdn.neoauto.com/elements/autos_usados/360x240/337014/337014_8540630.webp,Hyundai,Hyundai Santa Fe 2025,2025,"US$47,990","4,221 km",Automática,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/audi-a3-hb-2020-1867835,https://cdn.neoauto.com/elements/autos_usados/360x240/358152/358152_1692245.webp,Audi,Audi A3 Hb 2020,2020,"US$19,500","57,557 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-c63-amg-2018-1862647,https://cdn.neoauto.com/elements/autos_usados/360x240/463366/463366_2889572.webp,Mercedes-Benz,Mercedes-Benz C63-Amg 2018,2018,"US$59,900","34,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/kia-cerato-2023-1864910,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_4004210.webp,Kia,Kia Cerato 2023,2023,"US$18,900","56,705 km",Mecánica,Gasolina
https://neoauto.com/auto/seminuevo/volvo-xc-90-2019-1868540,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_5657913.webp,Volvo,Volvo Xc-90 2019,2019,"US$38,900","86,895 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2024-1867557,https://cdn.neoauto.com/elements/autos_usados/360x240/337014/337014_2900662.webp,Toyota,Toyota Corolla Cross 2024,2024,"US$26,490","48,955 km",Automática - Secuencial,Híbrido
https://neoauto.com/auto/seminuevo/nissan-x-trail-2023-1869365,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_5025047.webp,Nissan,Nissan X-Trail 2023,2023,"US$25,900","25,000 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/suzuki-grand-vitara-2019-1868003,https://cdn.neoauto.com/elements/autos_usados/360x240/708742/708742_9070485.webp,Suzuki,Suzuki Grand Vitara 2019,2019,"US$12,500","90,210 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/audi-a4-2014-1867654,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_2424595.webp,Audi,Audi A4 2014,2014,"US$10,900","179,635 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x3-35i-2012-1764889,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_9186666.webp,BMW,Bmw X3 35i 2012,2012,"US$18,900","103,216 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/bmw-m8-2022-1854277,https://cdn.neoauto.com/elements/autos_usados/360x240/747531/747531_7032389.webp,BMW,Bmw M8 2022,2022,"US$130,000","11,448 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/subaru-impreza-2018-1866733,https://cdn.neoauto.com/elements/autos_usados/360x240/470963/470963_8706286.webp,Subaru,Subaru Impreza 2018,2018,"US$14,990","28,500 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/volkswagen-jetta-2022-1824039,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_7610149.webp,Volkswagen,Volkswagen Jetta 2022,2022,"US$21,000","45,203 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-glc-250-4matic-2019-1865773,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_5101771.webp,Mercedes-Benz,Mercedes Benz Glc 250 4matic 2019,2019,"US$32,900","69,990 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/land-rover-range-roger-velar-2023-1865647,https://cdn.neoauto.com/elements/autos_usados/360x240/113873/113873_1740514.webp,Land Rover,Land Rover Range Rover Velar 2023,2023,"US$69,900","25,802 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/bmw-x5-40i-2026-1866380,https://cdn.neoauto.com/elements/autos_usados/360x240/659946/659946_5939991.webp,BMW,Bmw X5 40i 2026,2026,"US$81,990",961 km,Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/land-rover-range-rover-2013-1862408,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_1613652.webp,Land Rover,Land Rover Range Rover 2013,2013,"US$19,900","67,239 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-cle-300-coupe-2024-1866433,https://cdn.neoauto.com/elements/autos_usados/360x240/470963/470963_3413921.webp,Mercedes-Benz,Mercedes Benz Cle 300 Coupe 2024,2024,"US$66,990","15,500 km",Automática,Gasolina-Híbrido
https://neoauto.com/auto/seminuevo/mitsubishi-outlander-2012-1869111,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_9974602.webp,Mitsubishi,Mitsubishi Outlander 2012,2012,"US$12,900","113,567 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/honda-pilot-2019-1865421,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_7659646.webp,Honda,Honda Pilot 2019,2019,"US$26,900","119,786 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/hyundai-staria-2023-1867354,https://cdn.neoauto.com/elements/autos_usados/360x240/337014/337014_1689955.webp,Hyundai,Hyundai Staria 2023,2023,"US$25,990",33 km,Mecánica,Diesel
https://neoauto.com/auto/seminuevo/volkswagen-touareg-2023-1862401,https://cdn.neoauto.com/elements/autos_usados/360x240/114188/114188_1461216.webp,Volkswagen,Volkswagen Touareg 2023,2023,"US$51,900","35,000 km",Automática - Secuencial,Gasolina
https://neoauto.com/auto/seminuevo/mercedes-benz-ml-350-2013-1855516,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_2069861.webp,Mercedes-Benz,Mercedes Benz Ml 350 2013,2013,"US$23,900","78,702 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/cupra-cupra-leon-2025-1861253,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_9154712.webp,Cupra,Cupra Leon 2025,2025,"US$30,900","10,874 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/peugeot-208-2023-1824178,https://cdn.neoauto.com/elements/autos_usados/360x240/237418/237418_1397053.webp,Peugeot,Peugeot 208 2023,2023,"US$18,490","6,187 km",Automática,Gasolina
https://neoauto.com/auto/seminuevo/toyota-yaris-cross-2025-1869084,https://cdn.neoauto.com/elements/autos_usados/360x240/650434/650434_4335519.webp,Toyota,Toyota Yaris Cross 2025,2025,"US$27,500",285 km,Automática - Secuencial,Gasolina
